asrt	researchStatementLabel	assertType	objectURI	valueURI	label	homepage	source	dateAnnotated	whoAnnotated	evidence	evidenceVal	evidenceRole	object	precip	numericVal	evidenceVal	contVal	evidenceSource	evidenceType	evidenceStatement	objectDose	precipDose	numOfSubjects
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1297	venlafaxine_increases_auc_desipramine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00285	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01151	venlafaxine increases the AUC of desipramine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/venlafaxine_increases_auc_desipramine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1298	quinidine_increases_auc_venlafaxine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00908	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00285	quinidine increases the AUC of venlafaxine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/quinidine_increases_auc_venlafaxine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1299	bupropion_increases_auc_desipramine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01156	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01151	bupropion increases the AUC of desipramine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/bupropion_increases_auc_desipramine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/30	diltiazem_increases_auc_triazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00343	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00897	diltiazem increases the AUC of triazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/diltiazem_increases_auc_triazolam.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/33	ketoconazole_increases_auc_simvastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01026	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00641	ketoconazole increases the AUC of simvastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ketoconazole_increases_auc_simvastatin.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/43	cimetidine_increases_auc_erythrohydrobupropion	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00501		cimetidine increases the AUC of erythrohydrobupropion 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_erythrohydrobupropion.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/45	clarithromycin_increases_auc_triazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01211	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00897	clarithromycin increases the AUC of triazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/clarithromycin_increases_auc_triazolam.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/70	ketoconazole_increases_auc_midazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01026	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00683	ketoconazole increases the AUC of midazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ketoconazole_increases_auc_midazolam.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/91	fluvoxamine_increases_auc_tolbutamide	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00176	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01124	fluvoxamine increases the AUC of tolbutamide 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluvoxamine_increases_auc_tolbutamide.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/96	ketoconazole_increases_auc_desvenlafaxine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01026		ketoconazole increases the AUC of desvenlafaxine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ketoconazole_increases_auc_desvenlafaxine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/103	clarithromycin_increases_auc_atorvastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01211	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01076	clarithromycin increases the AUC of atorvastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/clarithromycin_increases_auc_atorvastatin.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/110	nefazodone_increases_auc_alprazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01149	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00404	nefazodone increases the AUC of alprazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/nefazodone_increases_auc_alprazolam.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/116	itraconazole_increases_auc_3alpha-hydroxypravastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01167		itraconazole increases the AUC of 3alpha-hydroxypravastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_3alpha-hydroxypravastatin.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/129	fluconazole_increases_auc_triazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00196	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00897	fluconazole increases the AUC of triazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluconazole_increases_auc_triazolam.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/138	lansoprazole_increases_auc_lansoprazole	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00448	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00448	lansoprazole increases the AUC of lansoprazole 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/lansoprazole_increases_auc_lansoprazole.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/147	paroxetine_increases_auc_risperidone	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00715	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00734	paroxetine increases the AUC of risperidone 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/paroxetine_increases_auc_risperidone.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/176	itraconazole_increases_auc_beta-hydroxy-lovastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01167		itraconazole increases the AUC of beta-hydroxy-lovastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_beta-hydroxy-lovastatin.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/206	diltiazem_increases_auc_beta-hydroxy-lovastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00343		diltiazem increases the AUC of beta-hydroxy-lovastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/diltiazem_increases_auc_beta-hydroxy-lovastatin.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/212	ketoconazole_increases_auc_O-desmethylvenlafaxine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01026		ketoconazole increases the AUC of O-desmethylvenlafaxine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ketoconazole_increases_auc_O-desmethylvenlafaxine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/240	clarithromycin_increases_auc_midazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01211	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00683	clarithromycin increases the AUC of midazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/clarithromycin_increases_auc_midazolam.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/252	itraconazole_increases_auc_midazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01167	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00683	itraconazole increases the AUC of midazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_midazolam.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/295	itraconazole_increases_auc_lovastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01167	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00227	itraconazole increases the AUC of lovastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_lovastatin.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/303	fluoxetine_increases_auc_alprazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00472	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00404	fluoxetine increases the AUC of alprazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluoxetine_increases_auc_alprazolam.html	DIKB	"09/22/2009 19:37:07
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/368	1	refute	ALPRAZOLAM	FLUOXETINE	1.318	1	medium	http://www.ncbi.nlm.nih.gov/pubmed/14709940	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_NR	"

route of administration: oral

study duration: Fluoxetine was dosed at 40 mg/day for 11 days. On the morning of the 12th day participants received a final dose of antidepressant followed by a 3-mCi dose of radio-labled erythromycin by IV then, 20 minutes later, a 2 mg dose of alprazolam orally. (See NOTE below)

population: 16 healthy males, non-smokers, 

tested for known CYP450 polymorphisms? Yes; &quot;subjects were phenotyped with dextromethorphan prior to entering the study to exclude CYP2D6-poor metabolizers&quot;

ages:18 - 25

description:
Compared to baseline, venlafaxine, sertraline, and fluoxetine caused no apparent inhibition or induction of erythromycin metabolism ( P &gt; 0.05). For nefazodone, a statistically significant inhibition was observed ( P &lt; 0.0005). Nefazodone was also the only antidepressant that caused a significant change in ALPZ disposition, decreasing its area under the concentration ï¿½ versus ï¿½ time curve (AUC; P &lt; 0.01), and increasing its elimination half-life (16.4 vs. 12.3 hours; P &lt; 0.05) compared with values at  aseline. No significant differences were found in the pharmacokinetics of ALPZ with any of the other antidepressants tested. 


NOTE: Although erythromycin is known to inhibit CYP3A4 activity, it is the opinion of DIKB reviewer's, the dose of erythromycin given in this study was too low to have any relevant inhibitory effect on CYP3A4"	0.002	0.04	16
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/314	venlafaxine_increases_auc_risperidone	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00285	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00734	venlafaxine increases the AUC of risperidone 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/venlafaxine_increases_auc_risperidone.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/344	itraconazole_increases_auc_atorvastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01167	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01076	itraconazole increases the AUC of atorvastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_atorvastatin.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/353	cimetidine_increases_auc_citalopram	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00501	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00215	cimetidine increases the AUC of citalopram 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_citalopram.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/354	nefazodone_increases_auc_triazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01149	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00897	nefazodone increases the AUC of triazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/nefazodone_increases_auc_triazolam.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/396	valproate_increases_auc_hydroxybupropion	increases_auc			valproate increases the AUC of hydroxybupropion 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/valproate_increases_auc_hydroxybupropion.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/409	cimetidine_increases_auc_escitalopram	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00501	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01175	cimetidine increases the AUC of escitalopram 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_escitalopram.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/425	cimetidine_increases_auc_theophylline	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00501	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00277	cimetidine increases the AUC of theophylline 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_theophylline.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/434	fluconazole_increases_auc_midazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00196	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00683	fluconazole increases the AUC of midazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluconazole_increases_auc_midazolam.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/440	duloxetine_increases_auc_theophylline	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00476	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00277	duloxetine increases the AUC of theophylline 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/duloxetine_increases_auc_theophylline.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/443	omeprazole_increases_auc_escitalopram	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00338	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01175	omeprazole increases the AUC of escitalopram 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/omeprazole_increases_auc_escitalopram.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/451	venlafaxine_increases_auc_haloperidol	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00285	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00502	venlafaxine increases the AUC of haloperidol 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/venlafaxine_increases_auc_haloperidol.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/472	ketoconazole_increases_auc_zolpidem	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01026	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00425	ketoconazole increases the AUC of zolpidem 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ketoconazole_increases_auc_zolpidem.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/493	fluoxetine_increases_auc_propafenone	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00472	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01182	fluoxetine increases the AUC of propafenone 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluoxetine_increases_auc_propafenone.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/529	cimetidine_increases_auc_threohydrobupropion	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00501		cimetidine increases the AUC of threohydrobupropion 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_threohydrobupropion.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/543	erythromycin_increases_auc_triazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00199	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00897	erythromycin increases the AUC of triazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/erythromycin_increases_auc_triazolam.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/557	fluconazole_increases_auc_fluvastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00196	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01095	fluconazole increases the AUC of fluvastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluconazole_increases_auc_fluvastatin.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/559	paroxetine_increases_auc_mirtazapine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00715	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00370	paroxetine increases the AUC of mirtazapine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/paroxetine_increases_auc_mirtazapine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/568	cimetidine_increases_auc_ziprasidone	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00501	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00246	cimetidine increases the AUC of ziprasidone 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_ziprasidone.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/571	fluvoxamine_increases_auc_lansoprazole	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00176	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00448	fluvoxamine increases the AUC of lansoprazole 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluvoxamine_increases_auc_lansoprazole.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/579	clopidogrel_increases_auc_bupropion	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00758	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01156	clopidogrel increases the AUC of bupropion 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/clopidogrel_increases_auc_bupropion.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/600	ketoconazole_increases_auc_venlafaxine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01026	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00285	ketoconazole increases the AUC of venlafaxine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ketoconazole_increases_auc_venlafaxine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/602	fluoxetine_increases_auc_desipramine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00472	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01151	fluoxetine increases the AUC of desipramine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluoxetine_increases_auc_desipramine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/608	ketoconazole_increases_auc_triazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01026	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00897	ketoconazole increases the AUC of triazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ketoconazole_increases_auc_triazolam.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/615	paroxetine_increases_auc_paliperidone	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00715	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01267	paroxetine increases the AUC of paliperidone 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/paroxetine_increases_auc_paliperidone.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/619	nefazodone_increases_auc_midazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01149	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00683	nefazodone increases the AUC of midazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/nefazodone_increases_auc_midazolam.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/686	cimetidine_increases_auc_quetiapine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00501	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01224	cimetidine increases the AUC of quetiapine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_quetiapine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/689	diltiazem_increases_auc_simvastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00343	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00641	diltiazem increases the AUC of simvastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/diltiazem_increases_auc_simvastatin.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/703	cimetidine_increases_auc_mirtazapine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00501	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00370	cimetidine increases the AUC of mirtazapine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_mirtazapine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/708	fluvoxamine_increases_auc_duloxetine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00176	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00476	fluvoxamine increases the AUC of duloxetine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluvoxamine_increases_auc_duloxetine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/720	terbinafine_increases_auc_venlafaxine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00857	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00285	terbinafine increases the AUC of venlafaxine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/terbinafine_increases_auc_venlafaxine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/728	terbinafine_increases_auc_paroxetine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00857	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00715	terbinafine increases the AUC of paroxetine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/terbinafine_increases_auc_paroxetine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/736	sertraline_increases_auc_desipramine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01104	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01151	sertraline increases the AUC of desipramine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/sertraline_increases_auc_desipramine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/740	fluvoxamine_increases_auc_mexiletine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00176	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00379	fluvoxamine increases the AUC of mexiletine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluvoxamine_increases_auc_mexiletine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/752	fluvoxamine_increases_auc_omeprazole	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00176	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00338	fluvoxamine increases the AUC of omeprazole 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluvoxamine_increases_auc_omeprazole.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/769	erythromycin_increases_auc_midazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00199	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00683	erythromycin increases the AUC of midazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/erythromycin_increases_auc_midazolam.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/800	erythromycin_increases_auc_atorvastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00199	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01076	erythromycin increases the AUC of atorvastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/erythromycin_increases_auc_atorvastatin.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/821	clarithromycin_increases_auc_lansoprazole	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01211	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00448	clarithromycin increases the AUC of lansoprazole 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/clarithromycin_increases_auc_lansoprazole.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/822	fluvoxamine_increases_auc_clozapine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00176	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00363	fluvoxamine increases the AUC of clozapine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluvoxamine_increases_auc_clozapine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/892	fluvoxamine_increases_auc_thioridazine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00176	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00679	fluvoxamine increases the AUC of thioridazine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluvoxamine_increases_auc_thioridazine.html	DIKB																
