asrt	researchStatementLabel	assertType	objectURI	valueURI	label	homepage	source	dateAnnotated	whoAnnotated	evidence	evidenceRole	evidenceSource	evidenceType	evidenceStatement
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/630	ketoconazole_inhibits_cyp3a4	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01026	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ketoconazole_inhibits_cyp3a4.html	DIKB	"05/21/2007 16:08:37
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/760	support	http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?id=1332	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"ketoconazole-janssen-2006-daily-med

Label date: 08/2006
Date of DIKB entry: 05/21/2007

Ambiguous statement? NO

description:
Ketoconazole is a potent inhibitor of the cytochrome P450 3A4 enzyme system. Coadministration of NIZORALï¿½ Tablets and drugs primarily metabolized by the cytochrome P450 3A4 enzyme system may result in increased plasma concentrations of the drugs that could increase or prolong both therapeutic and adverse effects. Therefore, unless otherwise specified, appropriate dosage adjustments may be necessary. "
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/630	ketoconazole_inhibits_cyp3a4	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01026	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ketoconazole_inhibits_cyp3a4.html	DIKB	"01/11/2010 17:05:33
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/761	support	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/8ca815a8-bccb-4ee2-a042-922373329cae	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"Drug Interactions

Ketoconazole is a potent inhibitor of the cytochrome P450 3A4 enzyme system. Coadministration of ketoconazole tablets and drugs primarily metabolized by the cytochrome P450 3A4 enzyme system may result in increased plasma concentrations of the drugs that could increase or prolong both therapeutic and adverse effects. Therefore, unless otherwise specified, appropriate dosage adjustments may be necessary. "
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/638	fluconazole_inhibits_cyp3a5	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00196	http://purl.obolibrary.org/obo/PR_000006132		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluconazole_inhibits_cyp3a5.html	DIKB	"06/30/2009 13:35:23
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/771	support	http://dl.dropbox.com/u/4516186/FDA-Guidance-Drug-Interaction-Studies%E2%80%93Study%20Design-Data-Analysis-and-Implications-2006.pdf	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_Tracable_Statement	The FDA notes that this is a &quot;moderate&quot; CYP3A inhibitor in vivo in it most recent guidance document. See Table 5, p22
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/651	quetiapine_inhibits_cyp2d6	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01224	http://purl.obolibrary.org/obo/PR_000006121		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/quetiapine_inhibits_cyp2d6.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/667	ziprasidone_inhibits_cyp2d6	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00246	http://purl.obolibrary.org/obo/PR_000006121		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ziprasidone_inhibits_cyp2d6.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/680	verapamil_inhibits_cyp1a2	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00661	http://purl.obolibrary.org/obo/PR_000006102		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/verapamil_inhibits_cyp1a2.html	DIKB	"06/30/2009 14:29:36
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/820	support	http://dl.dropbox.com/u/4516186/FDA-Guidance-Drug-Interaction-Studies%E2%80%93Study%20Design-Data-Analysis-and-Implications-2006.pdf	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_Tracable_Statement	The FDA notes that this is a &quot;weak&quot; CYP1A2 inhibitor in vivo in it most recent guidance document. See Table 6, p23
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/688	modafinil-sulfone_inhibits_cyp2c19	inhibits	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Metabolite/1	http://purl.obolibrary.org/obo/PR_000006118		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/modafinil-sulfone_inhibits_cyp2c19.html	DIKB	"09/24/2009 12:43:32
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/829	support	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/e16c26ad-7bc2-d155-3a5d-da83ad6492c8.pdf	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"
Drug Interactions
...
In vitro studies using human liver microsomes showed that modafinil reversibly inhibited CYP2C19 at pharmacologically relevant concentrations of modafinil. CYP2C19 is also reversibly inhibited, with similar potency, by a circulating metabolite, modafinil sulfone. Although the maximum plasma concentrations of modafinil sulfone are much lower than those of parent modafinil, the combined effect of both compounds could produce sustained partial inhibition of the enzyme. Drugs that are largely eliminated via CYP2C19 metabolism, such as diazepam, propranolol, phenytoin (also via CYP2C9) or S-mephenytoin may have prolonged elimination upon coadministration with PROVIGIL and may require dosage reduction and monitoring for toxicity."
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/695	amiodarone_inhibits_cyp3a4	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01118	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/amiodarone_inhibits_cyp3a4.html	DIKB	"01/11/2010 16:35:31
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/836	support	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/99991CC3-7271-44FC-91C3-3CAB0BBE7645	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"Drug Interactions
...
Amiodarone is also known to be an inhibitor of CYP3A4. Therefore, amiodarone has the potential for interactions with drugs or substances that may be substrates, inhibitors or inducers of CYP3A4. While only a limited number of in vivo drug-drug interactions with amiodarone have been reported, the potential for other interactions should be anticipated. This is especially important for drugs associated with serious toxicity, such as other antiarrhythmics. If such drugs are needed, their dose should be reassessed and, where appropriate, plasma concentration measured. In view of the long and variable half-life of amiodarone, potential for drug interactions exists, not only with concomitant medication, but also with drugs administered after discontinuation of amiodarone."
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/696	indinavir_inhibits_cyp2b6	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00224	http://purl.obolibrary.org/obo/PR_000006116		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/indinavir_inhibits_cyp2b6.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/699	R-demethylcitalopram_inhibits_cyp1a2	inhibits	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Metabolite/19	http://purl.obolibrary.org/obo/PR_000006102		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/R-demethylcitalopram_inhibits_cyp1a2.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/704	indinavir_inhibits_cyp2e1	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00224	http://purl.obolibrary.org/obo/PR_000006122		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/indinavir_inhibits_cyp2e1.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/713	clarithromycin_inhibits_cyp3a4	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01211	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/clarithromycin_inhibits_cyp3a4.html	DIKB	"06/05/2007 14:12:44
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/861	support	http://www.ncbi.nlm.nih.gov/pubmed/8880291	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
Route of administration: oral

polymorphic enzyme: NO

study duration: 5 day petreatment with clarithromycin 

population: 4 male, 8 female

ages:24-53

In an open randomized crossover study of 3 phases 12 healthy volunteers received either clarithromycin (250 mg twice a day for 5 days), azithromycin (500 mg once a day for 3 days) or no pretreatment. On the last day of antibiotic treatment they ingested 15 mg midazolam. Plasma samples were collected for midazolam analysis up to 24 h and pharmacodynamic performance measured by a series of tests up to 12 h. Pretreatment with clarithromycin caused large and statistically significant changes in both the pharmacokinetic and pharmacodynamic parameters of midazolam compared to control. For example, the AUC was increased from 248.84-888.75 hng/ml (factor of 3.57, p < 0.0001) and the mean duration of sleep increased from 135.4 min to 281.3 min (p < 0.05)."
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/713	clarithromycin_inhibits_cyp3a4	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01211	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/clarithromycin_inhibits_cyp3a4.html	DIKB	"06/30/2009 13:05:51
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/862	support	http://dl.dropbox.com/u/4516186/FDA-Guidance-Drug-Interaction-Studies%E2%80%93Study%20Design-Data-Analysis-and-Implications-2006.pdf	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_Tracable_Statement	'The FDA recommends this as a CYP3A inhibitor for in vivo studies in it most recent guidance document. See Table 2, p. 19'
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/713	clarithromycin_inhibits_cyp3a4	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01211	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/clarithromycin_inhibits_cyp3a4.html	DIKB	"01/11/2010 16:45:51
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/863	support	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/aa44552c-3cfe-4111-8aa5-4251aeed9be9	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"Co-administration of clarithromycin, known to inhibit CYP3A, and a drug primarily metabolized by CYP3A may be associated with elevations in drug concentrations that could increase or prolong both therapeutic and adverse effects of the concomitant drug.

Clarithromycin should be used with caution in patients receiving treatment with other drugs known to be CYP3A enzyme substrates, especially if the CYP3A substrate has a narrow safety margin (e.g., carbamazepine) and/or the substrate is extensively metabolized by this enzyme. Dosage adjustments may be considered, and when possible, serum concentrations of drugs primarily metabolized by CYP3A should be monitored closely in patients concurrently receiving clarithromycin."
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/714	clarithromycin_inhibits_cyp3a5	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01211	http://purl.obolibrary.org/obo/PR_000006132		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/clarithromycin_inhibits_cyp3a5.html	DIKB	"06/30/2009 13:07:14
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/864	support	http://dl.dropbox.com/u/4516186/FDA-Guidance-Drug-Interaction-Studies%E2%80%93Study%20Design-Data-Analysis-and-Implications-2006.pdf	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_Tracable_Statement	'The FDA recommends this as a CYP3A4/5 inhibitor for in vivo studies in it most recent guidance document. See Table 2, p. 19'
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/714	clarithromycin_inhibits_cyp3a5	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01211	http://purl.obolibrary.org/obo/PR_000006132		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/clarithromycin_inhibits_cyp3a5.html	DIKB	"01/11/2010 16:47:28
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/865	support	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/aa44552c-3cfe-4111-8aa5-4251aeed9be9	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"Co-administration of clarithromycin, known to inhibit CYP3A, and a drug primarily metabolized by CYP3A may be associated with elevations in drug concentrations that could increase or prolong both therapeutic and adverse effects of the concomitant drug.

Clarithromycin should be used with caution in patients receiving treatment with other drugs known to be CYP3A enzyme substrates, especially if the CYP3A substrate has a narrow safety margin (e.g., carbamazepine) and/or the substrate is extensively metabolized by this enzyme. Dosage adjustments may be considered, and when possible, serum concentrations of drugs primarily metabolized by CYP3A should be monitored closely in patients concurrently receiving clarithromycin."
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/723	paliperidone_inhibits_cyp2a6	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01267	http://purl.obolibrary.org/obo/PR_000006114		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/paliperidone_inhibits_cyp2a6.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/730	montelukast_inhibits_cyp2d6	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00471	http://purl.obolibrary.org/obo/PR_000006121		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/montelukast_inhibits_cyp2d6.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/747	montelukast_inhibits_cyp2a6	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00471	http://purl.obolibrary.org/obo/PR_000006114		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/montelukast_inhibits_cyp2a6.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/764	duloxetine_inhibits_cyp2d6	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00476	http://purl.obolibrary.org/obo/PR_000006121		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/duloxetine_inhibits_cyp2d6.html	DIKB	"04/29/2009 20:02:14
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/932	support	http://dl.dropbox.com/u/4516186/FDA-Guidance-Drug-Interaction-Studies%E2%80%93Study%20Design-Data-Analysis-and-Implications-2006.pdf	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_Tracable_Statement	duloxetine is listed as a moderate inhibitor in Table 6 (p23) but does not show up in Table 2 (a table listing several selective in viVo inhibitors)
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/764	duloxetine_inhibits_cyp2d6	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00476	http://purl.obolibrary.org/obo/PR_000006121		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/duloxetine_inhibits_cyp2d6.html	DIKB	"05/05/2009 17:52:52
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/933	support	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/2f7d4d67-10c1-4bf4-a7f2-c185fbad64ba	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"7.9 Drugs Metabolized by CYP2D6

Duloxetine is a moderate inhibitor of CYP2D6. When duloxetine was administered (at a dose of 60 mg twice daily) in conjunction with a single 50 mg dose of desipramine, a CYP2D6 substrate, the AUC of desipramine increased 3-fold [see Warnings and Precautions (5.10)].

"
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/764	duloxetine_inhibits_cyp2d6	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00476	http://purl.obolibrary.org/obo/PR_000006121		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/duloxetine_inhibits_cyp2d6.html	DIKB	"06/20/2009 13:44:41
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/934	support	http://www.ncbi.nlm.nih.gov/pubmed/12621382	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_NR	"
route of administration: oral

study duration: &quot;Study 1 was conducted in 2 distinct periods separated by a 7-day washout. In period 1, a single 50-mg dose of desipramine was administered, and blood samples were obtained for the measurement of desipramine plasma concentrations immediately before the dose and at 0.5, 1, 2, 3, 4, 6, 8, 12, 24, 48, 72, 96, 120, and 144 hours after dosing. In period 2, duloxetine was administered at an initial dose of 40 mg twice daily. Subjects who did not tolerate this dose were allowed to have the dose lowered to 20 mg twice daily for up to 5 doses, after which dosing at 40 mg twice daily was resumed. On the seventh day of duloxetine dosing (day 14 of the overall protocol), the dose was increased to 60 mg twice daily and was continued at that level for an additional 14 days. On day 21 of the overall protocol (day 8 of duloxetine 60 mg twice daily dosing), a 50-mg dose of desipramine was administered. Blood samples were drawn to determine desipramine plasma concentrations as described for period 1, with additional samples at 168 and 192 hours after the desipramine dose. On the day before and the day of the period 2 desipramine dose (protocol days 20 and 21), blood samples for the measurement of duloxetine plasma concentrations were drawn immediately before duloxetine administration and at 0.5, 1, 2, 3, 4, 6, 8, and 12 hours after administration.&quot;

population: 14 healthy, non-smoking, adults; 7 male, 7 female; nearly all were of apparent European decent (&quot;white&quot;)

tested for known CYP450 polymorphisms? yes but exact genotype not mentioned only that all were genotypically CYP2D6 extensive metabolizers.

ages: 21 - 63

description:
&quot;Duloxetine increased the maximum plasma concentration of desipramine 1.7-fold and the area under the concentration-time curve 2.9-fold.&quot;

"
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/768	paliperidone_inhibits_cyp2e1	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01267	http://purl.obolibrary.org/obo/PR_000006122		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/paliperidone_inhibits_cyp2e1.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/774	S-didemethylcitalopram_inhibits_cyp1a2	inhibits	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Metabolite/66	http://purl.obolibrary.org/obo/PR_000006102		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/S-didemethylcitalopram_inhibits_cyp1a2.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/777	N-desalkylquetiapine_inhibits_cyp2c9	inhibits	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Metabolite/24	http://purl.obolibrary.org/obo/PR_000006120		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/N-desalkylquetiapine_inhibits_cyp2c9.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/778	R-didemethylcitalopram_inhibits_cyp3a4	inhibits	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Metabolite/26	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/R-didemethylcitalopram_inhibits_cyp3a4.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/783	ziprasidone_inhibits_cyp2c19	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00246	http://purl.obolibrary.org/obo/PR_000006118		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ziprasidone_inhibits_cyp2c19.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/787	atazanavir_inhibits_cyp2c9	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01072	http://purl.obolibrary.org/obo/PR_000006120		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/atazanavir_inhibits_cyp2c9.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/791	N-desalkylquetiapine_inhibits_cyp2c19	inhibits	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Metabolite/24	http://purl.obolibrary.org/obo/PR_000006118		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/N-desalkylquetiapine_inhibits_cyp2c19.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/792	ziprasidone_inhibits_cyp3a4	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00246	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ziprasidone_inhibits_cyp3a4.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/799	R-demethylcitalopram_inhibits_cyp2c9	inhibits	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Metabolite/19	http://purl.obolibrary.org/obo/PR_000006120		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/R-demethylcitalopram_inhibits_cyp2c9.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/804	didemethylcitalopram_inhibits_cyp1a2	inhibits	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Metabolite/32	http://purl.obolibrary.org/obo/PR_000006102		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/didemethylcitalopram_inhibits_cyp1a2.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/808	cinacalcet_inhibits_cyp1a2	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01012	http://purl.obolibrary.org/obo/PR_000006102		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cinacalcet_inhibits_cyp1a2.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/818	rosiglitazone_inhibits_cyp2b6	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00412	http://purl.obolibrary.org/obo/PR_000006116		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/rosiglitazone_inhibits_cyp2b6.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/828	citalopram_inhibits_cyp3a4	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00215	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/citalopram_inhibits_cyp3a4.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/835	escitalopram_inhibits_cyp2d6	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01175	http://purl.obolibrary.org/obo/PR_000006121		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/escitalopram_inhibits_cyp2d6.html	DIKB	"05/15/2009 10:11:58
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/1020	support	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/13bb8267-1cab-43e5-acae-55a4d957630a	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"7.19 Drugs Metabolized by Cytochrome P4502D6

In vitro studies did not reveal an inhibitory effect of escitalopram on CYP2D6. In addition, steady state levels of racemic citalopram were not significantly different in poor metabolizers and extensive CYP2D6 metabolizers after multiple-dose administration of citalopram, suggesting that coadministration, with escitalopram, of a drug that inhibits CYP2D6, is unlikely to have clinically significant effects on escitalopram metabolism. However, there are limited in vivo data suggesting a modest CYP2D6 inhibitory effect for escitalopram, i.e., coadministration of escitalopram (20 mg/day for 21 days) with the tricyclic antidepressant desipramine (single dose of 50 mg), a substrate for CYP2D6, resulted in a 40% increase in Cmax and a 100% increase in AUC of desipramine. The clinical significance of this finding is unknown. Nevertheless, caution is indicated in the coadministration of escitalopram and drugs metabolized by CYP2D6."
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/843	topiramate_inhibits_cyp2c19	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00273	http://purl.obolibrary.org/obo/PR_000006118		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/topiramate_inhibits_cyp2c19.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/845	rosiglitazone_inhibits_cyp3a4	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00412	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/rosiglitazone_inhibits_cyp3a4.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/849	rosiglitazone_inhibits_cyp2c8	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00412	http://purl.obolibrary.org/obo/PR_000006119		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/rosiglitazone_inhibits_cyp2c8.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/852	fluphenazine_inhibits_cyp2c19	inhibits	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00623	http://purl.obolibrary.org/obo/PR_000006118		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluphenazine_inhibits_cyp2c19.html	DIKB							
