asrt	claim	evidence	mp_evidence	researchStatementLabel	assertType	objectURI	preciptURI	label	homepage	source	dateAnnotated	whoAnnotated	evidenceVal	evidenceRole	object	precip	numericVal	contVal	evidenceSource	evidenceType	evidenceStatement	objectDose	precipDose	numOfSubjects
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/22	ddi-spl-annotation-claim-227	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/29	ddi-spl-annotation-data-197	mirtazapine_inhibits_cyp2c9	inhibits	http://purl.obolibrary.org/obo/PR_000006120	http://purl.obolibrary.org/obo/CHEBI_6950		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/mirtazapine_inhibits_cyp2c9.html	DIKB	"02/12/2010 17:32:18
"	boycer		refute					http://www.ncbi.nlm.nih.gov/pubmed/10997935	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"
Enzyme system: human liver microsomes:

NADPH added: yes

substrate used: tolbutamide

reaction: tolbutamide hydroxylation 

Quote: 
Mirtazapine reduced the rate of the reaction by much less than 50% even at concentrations of 250micM (see Table 3).


"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/24	ddi-spl-annotation-claim-228	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/31	ddi-spl-annotation-statement-181	topiramate_inhibits_cyp2e1	inhibits	http://purl.obolibrary.org/obo/PR_000006122	http://purl.obolibrary.org/obo/CHEBI_63631		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/topiramate_inhibits_cyp2e1.html	DIKB	09212009	boycer		refute					http://dailymed.nlm.nih.gov/dailymed/archives/fdaDrugInfo.cfm?archiveid=10338	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	In vitro studies indicate that topiramate does not inhibit enzyme activity for CYP1A2, CYP2A6, CYP2B6, CYP2C9, CYP2C19, CYP2D6, CYP2E1 and CYP3A4/5 isozymes.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/24	ddi-spl-annotation-claim-228	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/32	ddi-spl-annotation-data-198	topiramate_inhibits_cyp2e1	inhibits	http://purl.obolibrary.org/obo/PR_000006122	http://purl.obolibrary.org/obo/CHEBI_63631		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/topiramate_inhibits_cyp2e1.html	DIKB	"09/22/2009 18:00:34
"	boycer		refute					http://www.ncbi.nlm.nih.gov/pubmed/12102670	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"
Enzyme system: human liver microsomes

NADPH added: assumed based on the date of the article and authors

substrate used: p-nitrophenol

reaction: p-nitrophenol hydroxylation to p-nitrocatechol

Quote:
No inhibition was found in microsomal preparations made from human livers with adequate CYP2D6 activity or with expressed CYP2D or with adequate activity of CYPs 1A2, 2A6, 2C9, 2E1, and 3A4. "			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/29	ddi-spl-annotation-claim-229			fluconazole_inhibits_cyp2c9	inhibits	http://purl.obolibrary.org/obo/PR_000006120	http://purl.obolibrary.org/obo/CHEBI_46081		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluconazole_inhibits_cyp2c9.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/54	ddi-spl-annotation-claim-230	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/76	ddi-spl-annotation-statement-182	quetiapine_inhibits_cyp3a4	inhibits	http://purl.obolibrary.org/obo/PR_000006130	http://purl.obolibrary.org/obo/CHEBI_8707		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/quetiapine_inhibits_cyp3a4.html	DIKB	05142009	boycer		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=473a3ac4-67f4-4782-baa9-7f9bdd8761f4	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	In vitro enzyme inhibition data suggest that quetiapine and 9 of its metabolites would have little inhibitory effect on in vivo metabolism mediated by cytochromes P450 1A2, 2C9, 2C19, 2D6 and 3A4.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/63	ddi-spl-annotation-claim-231			zafirlukast_inhibits_cyp3a4	inhibits	http://purl.obolibrary.org/obo/PR_000006130	http://purl.obolibrary.org/obo/CHEBI_10100		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/zafirlukast_inhibits_cyp3a4.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/64	ddi-spl-annotation-claim-232			ritonavir_inhibits_cyp3a5	inhibits	http://purl.obolibrary.org/obo/PR_000006132	http://purl.obolibrary.org/obo/CHEBI_45409		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ritonavir_inhibits_cyp3a5.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/65	ddi-spl-annotation-claim-233			ritonavir_inhibits_cyp3a4	inhibits	http://purl.obolibrary.org/obo/PR_000006130	http://purl.obolibrary.org/obo/CHEBI_45409		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ritonavir_inhibits_cyp3a4.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/68	ddi-spl-annotation-claim-234			R-citalopram_inhibits_cyp2e1	inhibits	http://purl.obolibrary.org/obo/PR_000006122	http://purl.obolibrary.org/obo/CHEBI_36792		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/R-citalopram_inhibits_cyp2e1.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/78	ddi-spl-annotation-claim-235	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/101	ddi-spl-annotation-statement-183	aripiprazole_inhibits_cyp2d6	inhibits	http://purl.obolibrary.org/obo/PR_000006121	http://purl.obolibrary.org/obo/CHEBI_31236		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/aripiprazole_inhibits_cyp2d6.html	DIKB	"04/29/2009 19:38:21
"	boycer		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c040bd1d-45b7-49f2-93ea-aed7220b30ac	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	Aripiprazole is unlikely to cause clinically important pharmacokinetic interactions with drugs metabolized by cytochrome P450 enzymes. In in vivo studies, 10 mg/day to 30 mg/day doses of aripiprazole had no significant effect on metabolism by CYP2D6 (dextromethorphan), CYP2C9 (warfarin), CYP2C19 (omeprazole, warfarin), and CYP3A4 (dextromethorphan) substrates.Additionally, aripiprazole and dehydro-aripiprazole did not show potential for altering CYP1A2-mediated metabolism in vitro.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/79	ddi-spl-annotation-claim-236	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/102	ddi-spl-annotation-statement-184	rosiglitazone_inhibits_cyp1a2	inhibits	http://purl.obolibrary.org/obo/PR_000006102	http://purl.obolibrary.org/obo/CHEBI_50122		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/rosiglitazone_inhibits_cyp1a2.html	DIKB	01/11/2010	boycer		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=ec682aec-e98f-41a1-9d21-eb7580ea3a8a	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	In vitro drug metabolism studies suggest that rosiglitazone does not inhibit any of the major P450 enzymes at clinically relevant concentrations.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/80	ddi-spl-annotation-claim-237	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/103	ddi-spl-annotation-statement-185	rosiglitazone_inhibits_cyp1a1	inhibits	http://purl.obolibrary.org/obo/PR_000006101	http://purl.obolibrary.org/obo/CHEBI_50122		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/rosiglitazone_inhibits_cyp1a1.html	DIKB	01/11/2010	boycer		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=ec682aec-e98f-41a1-9d21-eb7580ea3a8a	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	In vitro drug metabolism studies suggest that rosiglitazone does not inhibit any of the major P450 enzymes at clinically relevant concentrations.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/83	ddi-spl-annotation-claim-238	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/106	ddi-spl-annotation-statement-186	duloxetine_inhibits_cyp2c19	inhibits	http://purl.obolibrary.org/obo/PR_000006118	http://purl.obolibrary.org/obo/CHEBI_36795		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/duloxetine_inhibits_cyp2c19.html	DIKB	"05/05/2009 17:40:26
"	boycer		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2f7d4d67-10c1-4bf4-a7f2-c185fbad64ba	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"7.12 Drugs Metabolized by CYP2C19

Results of in vitro studies demonstrate that duloxetine does not inhibit CYP2C19 activity at therapeutic concentrations. Inhibition of the metabolism of CYP2C19 substrates is therefore not anticipated, although clinical studies have not been performed."			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/86	ddi-spl-annotation-claim-239	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/109	ddi-spl-annotation-statement-187	paliperidone_inhibits_cyp3a4	inhibits	http://purl.obolibrary.org/obo/PR_000006130	http://purl.obolibrary.org/obo/CHEBI_82978		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/paliperidone_inhibits_cyp3a4.html	DIKB	06102009	boycer		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=7b8e5b26-b9e4-4704-921b-3c3c0d159916	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	Paliperidone is not expected to cause clinically important pharmacokinetic interactions with drugs that are metabolized by cytochrome P450 isozymes. In vitro studies in human liver microsomes showed that paliperidone does not substantially inhibit the metabolism of drugs metabolized by cytochrome P450 isozymes, including CYP1A2, CYP2A6, CYP2C8/9/10, CYP2D6, CYP2E1, CYP3A4, and CYP3A5. Therefore, paliperidone is not expected to inhibit clearance of drugs that are metabolized by these metabolic pathways in a clinically relevant manner. Paliperidone is also not expected to have enzyme inducing properties.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/90	ddi-spl-annotation-claim-240			verapamil_inhibits_cyp3a4	inhibits	http://purl.obolibrary.org/obo/PR_000006130	http://purl.obolibrary.org/obo/CHEBI_9948		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/verapamil_inhibits_cyp3a4.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/92	ddi-spl-annotation-claim-241			verapamil_inhibits_cyp3a5	inhibits	http://purl.obolibrary.org/obo/PR_000006132	http://purl.obolibrary.org/obo/CHEBI_9948		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/verapamil_inhibits_cyp3a5.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/105	ddi-spl-annotation-claim-242	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/132	ddi-spl-annotation-statement-188	atazanavir_inhibits_cyp2a6	inhibits	http://purl.obolibrary.org/obo/PR_000006114	http://purl.obolibrary.org/obo/CHEBI_37924		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/atazanavir_inhibits_cyp2a6.html	DIKB	01/11/2010	boycer		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=165cff62-b284-4a27-a65d-9ec8a5bfcdd8	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	Clinically significant interactions are not expected between atazanavir and substrates of CYP2C19, CYP2C9, CYP2D6, CYP2B6, CYP2A6, CYP1A2, or CYP2E1. Clinically significant interactions are not expected between atazanavir when administered with ritonavir and substrates of CYP2C8.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/111	ddi-spl-annotation-claim-243			erythromycin_inhibits_cyp3a4	inhibits	http://purl.obolibrary.org/obo/PR_000006130	http://purl.obolibrary.org/obo/CHEBI_48923		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/erythromycin_inhibits_cyp3a4.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/112	ddi-spl-annotation-claim-244	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/142	ddi-spl-annotation-statement-189	montelukast_inhibits_cyp2c19	inhibits	http://purl.obolibrary.org/obo/PR_000006118	http://purl.obolibrary.org/obo/CHEBI_6992		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/montelukast_inhibits_cyp2c19.html	DIKB	01/11/2010	boycer		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=a99f55de-39d1-483a-ba88-dbda5613c6a7	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	Based on further in vitro results in human liver microsomes, therapeutic plasma concentrations of montelukast do not inhibit cytochromes P450 3A4, 2C9, 1A2, 2A6, 2C19, or 2D6 (see Drug Interactions). In vitro studies have shown that montelukast is a potent inhibitor of cytochrome P450 2C8; however, data from a clinical drug-drug interaction study involving montelukast and rosiglitazone (a probe substrate representative of drugs primarily metabolized by CYP2C8) demonstrated that montelukast does not inhibit CYP2C8 in vivo, and therefore is not anticipated to alter the metabolism of drugs metabolized by this enzyme (see Drug Interactions).			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/123	ddi-spl-annotation-claim-245	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/155	ddi-spl-annotation-data-199	omeprazole_inhibits_cyp2d6	inhibits	http://purl.obolibrary.org/obo/PR_000006121	http://purl.obolibrary.org/obo/CHEBI_7772		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/omeprazole_inhibits_cyp2d6.html	DIKB	"09/23/2009 11:38:21
"	boycer		refute					http://www.ncbi.nlm.nih.gov/pubmed/15258107	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"
Enzyme system: human liver microsomes:

NADPH added: yes

substrate used: bufuralol

reaction: bufuralol 1'hydroxylation

IC50 &gt; 200micM (see Table 3)

Quote: 
CYP2D6 Activity. No significant effects on the formation of 1 -hydroxylated bufuralol (CYP2D6) were found, indicating that none of the five PPIs [including omeprazole, lansoprazole, pantoprazole rameprazole and esomeprazole] inhibited CYP2D6 activity in vitro (IC50 200micM). However, rabeprazole thioether inhibited CYP2D6 activity with a Ki of 12micM in HLM.



"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/156	ddi-spl-annotation-claim-246	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/194	ddi-spl-annotation-statement-190	cinacalcet_inhibits_cyp2c19	inhibits	http://purl.obolibrary.org/obo/PR_000006118	http://purl.obolibrary.org/obo/CHEBI_48390		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cinacalcet_inhibits_cyp2c19.html	DIKB	09212009	boycer		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=45028573-13c4-4c8b-ae62-6c75bba97c81	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"Drug Interactions
...
An in vitro study indicates that cinacalcet is a strong inhibitor of CYP2D6, but not of CYP1A2, CYP2C9, CYP2C19, and CYP3A4."			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/162	ddi-spl-annotation-claim-247	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/199	ddi-spl-annotation-statement-191	escitalopram_inhibits_cyp2c19	inhibits	http://purl.obolibrary.org/obo/PR_000006118	http://purl.obolibrary.org/obo/CHEBI_36791		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/escitalopram_inhibits_cyp2c19.html	DIKB	05142009	boycer		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=13bb8267-1cab-43e5-acae-55a4d957630a	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	in vitro enzyme inhibition data did not reveal an inhibitory effect of escitalopram on CYP3A4, -1A2, -2C9, -2C19, and -2E1. Based on in vitro data, escitalopram would be expected to have little inhibitory effect on in vivo metabolism mediated by these cytochromes.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/162	ddi-spl-annotation-claim-247	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/200	ddi-spl-annotation-data-200	escitalopram_inhibits_cyp2c19	inhibits	http://purl.obolibrary.org/obo/PR_000006118	http://purl.obolibrary.org/obo/CHEBI_36791		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/escitalopram_inhibits_cyp2c19.html	DIKB	"06/11/2009 16:10:21
"	boycer		refute					http://www.ncbi.nlm.nih.gov/pubmed/11454728	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"
Enzyme system: human liver microsomes

NADPH added: yes (a dehydrogenase generating system)

probe reaction: S-mepheytoin 4'hydroxylation

Quote: 

CYP2C19. R- and S-CT were very weak inhibitors, with less than 50% inhibition of S-mephenytoin hydroxylation even at 100micM. R- and S-DCT also were weak inhibitors. R- and S-DDCT were moderate inhibitors, with mean IC50 values of 18.7 and 12.1micM, respectively. Omeprazole was a strong inhibitor of CYP2C19, as was the SSRI
fluvoxamine (see Table 2).


"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/169	ddi-spl-annotation-claim-248	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/209	ddi-spl-annotation-statement-192	eszopiclone_inhibits_CYP2A6	inhibits	http://purl.obolibrary.org/obo/PR_000006114	http://purl.obolibrary.org/obo/CHEBI_53760		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/eszopiclone_inhibits_CYP2A6.html	DIKB	11/09/2009	boycer		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=fd047b2b-05a6-4d99-95cb-955f14bf329f	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"Metabolism

Following oral administration, eszopiclone is extensively metabolized by oxidation and demethylation. The primary plasma metabolites are (S)-zopiclone-N-oxide and (S)-N-desmethyl zopiclone; the latter compound binds to GABA receptors with substantially lower potency than eszopiclone, and the former compound shows no significant binding to this receptor. In vitro studies have shown that CYP3A4 and CYP2E1 enzymes are involved in the metabolism of eszopiclone. Eszopiclone did not show any inhibitory potential on CYP450 1A2, 2A6, 2C9, 2C19, 2D6, 2E1, and 3A4 in cryopreserved human hepatocytes."			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/170	ddi-spl-annotation-claim-249	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/210	ddi-spl-annotation-statement-193	ziprasidone_inhibits_cyp1a2	inhibits	http://purl.obolibrary.org/obo/PR_000006102	http://purl.obolibrary.org/obo/CHEBI_10119		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ziprasidone_inhibits_cyp1a2.html	DIKB	05142009	boycer		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=8326928a-2cb6-4f7f-9712-03a425a14c37	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	An in vitro enzyme inhibition study utilizing human liver microsomes showed that ziprasidone had little inhibitory effect on CYP1A2, CYP2C9, CYP2C19, CYP2D6 and CYP3A4, and thus would not likely interfere with the metabolism of drugs primarily metabolized by these enzymes.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/170	ddi-spl-annotation-claim-249	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/211	ddi-spl-annotation-data-201	ziprasidone_inhibits_cyp1a2	inhibits	http://purl.obolibrary.org/obo/PR_000006102	http://purl.obolibrary.org/obo/CHEBI_10119		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ziprasidone_inhibits_cyp1a2.html	DIKB	"06/19/2009 17:06:15
"	boycer		refute					http://www.ncbi.nlm.nih.gov/pubmed/10771452	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"
Enzyme system: human liver microsomes

NADPH added: yes

reaction: 7-ethoxyresoruvin O-deethylation

The IC50 for ziprasidone inhibition of this reaction was greater than 100micM 


"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/171	ddi-spl-annotation-claim-250	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/212	ddi-spl-annotation-statement-194	citalopram_inhibits_cyp2c9	inhibits	http://purl.obolibrary.org/obo/PR_000006120	http://purl.obolibrary.org/obo/CHEBI_3723		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/citalopram_inhibits_cyp2c9.html	DIKB	05142009	boycer		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=62f9e5da-6215-4d6d-8601-ea01ec2655ab	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	In vitro enzyme inhibition data did not reveal an inhibitory effect of citalopram on CYP3A4, -2C9, or -2E1, but did suggest that it is a weak inhibitor of CYP1A2, -2D6, and -2C19. Citalopram would be expected to have little inhibitory effect on in vivo metabolism mediated by these cytochromes. However, in vivo data to address this question are limited.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/171	ddi-spl-annotation-claim-250	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/213	ddi-spl-annotation-data-202	citalopram_inhibits_cyp2c9	inhibits	http://purl.obolibrary.org/obo/PR_000006120	http://purl.obolibrary.org/obo/CHEBI_3723		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/citalopram_inhibits_cyp2c9.html	DIKB	"02/12/2010 14:53:49
"	boycer		refute					http://www.ncbi.nlm.nih.gov/pubmed/9278211	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"

route of administration: oral

study duration: a single 25 mg dose of racemic warfarin either alone or on Day 15 of a 21-day oral dosing regimen of 40 mg citalopram daily. Blood samples for pharmacokinetic analysis were obtained over a 168 h period after warfarin dosing.

population: 12 healthy males 

tested for known CYP450 polymorphisms? no

ages: 21 - 32

description:
Citalopram produced no change in the pharmacokinetics of (R)- and (S)-warfarin, indicating that citalopram does not alter the metabolism of warfarin mediated via CYP1A2, CYP3A4 and CYP2C9.


"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/177	ddi-spl-annotation-claim-251			fluoxetine_inhibits_cyp2d6	inhibits	http://purl.obolibrary.org/obo/PR_000006121	http://purl.obolibrary.org/obo/CHEBI_5118		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluoxetine_inhibits_cyp2d6.html	DIKB														
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/178	ddi-spl-annotation-claim-252	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/222	ddi-spl-annotation-statement-195	celecoxib_inhibits_cyp3a4	inhibits	http://purl.obolibrary.org/obo/PR_000006130	http://purl.obolibrary.org/obo/CHEBI_3520		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/celecoxib_inhibits_cyp3a4.html	DIKB	09212009	boycer		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=8d52185d-421f-4e34-8db7-f7676db2a226	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"Drug interactions:

In vitro studies indicate that celecoxib is not an inhibitor of cytochrome P450 2C9, 2C19 or 3A4."			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/184	ddi-spl-annotation-claim-253	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/229	ddi-spl-annotation-statement-196	paliperidone_inhibits_cyp1a2	inhibits	http://purl.obolibrary.org/obo/PR_000006102	http://purl.obolibrary.org/obo/CHEBI_82978		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/paliperidone_inhibits_cyp1a2.html	DIKB	06102009	boycer		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=7b8e5b26-b9e4-4704-921b-3c3c0d159916	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	Paliperidone is not expected to cause clinically important pharmacokinetic interactions with drugs that are metabolized by cytochrome P450 isozymes. In vitro studies in human liver microsomes showed that paliperidone does not substantially inhibit the metabolism of drugs metabolized by cytochrome P450 isozymes, including CYP1A2, CYP2A6, CYP2C8/9/10, CYP2D6, CYP2E1, CYP3A4, and CYP3A5. Therefore, paliperidone is not expected to inhibit clearance of drugs that are metabolized by these metabolic pathways in a clinically relevant manner. Paliperidone is also not expected to have enzyme inducing properties.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/184	ddi-spl-annotation-claim-253	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/230	ddi-spl-annotation-statement-197	paliperidone_inhibits_cyp1a2	inhibits	http://purl.obolibrary.org/obo/PR_000006102	http://purl.obolibrary.org/obo/CHEBI_82978		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/paliperidone_inhibits_cyp1a2.html	DIKB	06102009	boycer		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=7b8e5b26-b9e4-4704-921b-3c3c0d159916	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	Paliperidone is not a substrate of CYP1A2, CYP2A6, CYP2C9, and CYP2C19, so that an interaction with inhibitors or inducers of these isozymes is unlikely. While in vitro studies indicate that CYP2D6 and CYP3A4 may be minimally involved in paliperidone metabolism, in vivo studies do not show decreased elimination by these isozymes and they contribute to only a small fraction of total body clearance. In vitro studies have shown that paliperidone is a P-gp substrate.			
